,Цена,Год,Километраж,Количество дверей,Количество мест,Длина,Ширина,Высота,Максимальная скорость,Разгон до 100,Лошадиные силы,Обороты в минуту,Город_ekaterinburg,Город_moskva,Город_novosibirsk,Город_rostov-na-donu,Город_sankt-peterburg,Город_vladivostok,Класс автомобиля_B,Класс автомобиля_C,Класс автомобиля_D,Класс автомобиля_E,Класс автомобиля_F,Класс автомобиля_J,Класс автомобиля_M,Коробка передач_Автомат,Коробка передач_Вариатор,Коробка передач_Механика,Коробка передач_Робот,Тип привода_задний,Тип привода_передний,Тип привода_полный,Тип двигателя_Электро,Тип двигателя_бензиновый,Тип двигателя_гибридный,Тип двигателя_дизельный
2302,2120000.0,2023.0,2000.0,5.0,5.0,4664.0,1830.0,1729.0,175.0,10.178483835005588,143.0,6000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2303,1950000.0,2023.0,13000.0,5.0,5.0,4330.0,1800.0,1609.0,190.0,8.4,150.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2305,2660000.0,2021.0,6000.0,5.0,7.0,4722.0,1860.0,1705.0,185.0,8.9,186.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2306,3180000.0,2023.0,22000.0,4.0,5.0,5325.0,1880.0,1830.0,150.0,11.165384615384625,204.0,5200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2307,2530000.0,2022.0,57000.0,5.0,5.0,4544.0,1831.0,1713.0,188.0316455696204,10.178483835005588,177.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2308,1770000.0,2021.0,34000.0,5.0,5.0,4318.0,1831.0,1662.0,174.0,14.0,122.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2310,1130000.0,2015.0,115000.0,5.0,5.0,4618.0,1858.0,1754.0,170.0,11.6,149.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2311,1910000.0,2019.0,65000.0,5.0,5.0,4650.0,1850.0,1695.0,180.0,8.390163934426235,150.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2312,2420000.0,2021.0,31000.0,5.0,5.0,4544.0,1831.0,1713.0,188.0316455696204,10.178483835005588,177.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2316,2350000.0,2021.0,44000.0,5.0,7.0,4700.0,1860.0,1705.0,190.0,9.8,147.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2317,2130000.0,2022.0,33000.0,5.0,5.0,4330.0,1800.0,1609.0,190.0,8.4,150.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2318,2680000.0,2020.0,67000.0,5.0,5.0,4775.0,1885.0,1706.0,185.0,9.8,186.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2319,1620000.0,2021.0,26000.0,5.0,5.0,4318.0,1831.0,1662.0,165.0,14.6,113.0,6150.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2320,1020000.0,2017.0,143000.0,5.0,5.0,4405.0,1790.0,1690.0,170.0,14.5,128.0,6000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2321,6450000.0,2024.0,1000.0,5.0,5.0,5050.0,1995.0,1750.0,180.0,5.3,449.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2322,2110000.0,2019.0,68000.0,5.0,5.0,4649.0,1852.0,1727.0,188.0316455696204,10.178483835005586,143.0,5600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2323,2190000.0,2022.0,30000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2326,2660000.0,2021.0,20000.0,5.0,5.0,4615.0,1846.0,1655.0,195.0,10.178483835005586,190.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2329,2550000.0,2020.0,57000.0,5.0,5.0,4615.0,1846.0,1655.0,195.0,10.178483835005585,190.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2331,2500000.0,2021.0,35000.0,5.0,5.0,4519.0,1831.0,1694.0,185.0,13.1,149.0,5300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2335,780000.0,2014.0,149000.0,5.0,5.0,4325.0,1790.0,1690.0,170.0,14.5,128.0,6000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2338,880000.0,2011.0,108000.0,5.0,5.0,4649.0,1810.0,1745.0,160.0,11.0,136.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2339,430000.0,2010.0,143000.0,5.0,5.0,4282.0,1792.0,1467.0,180.0,14.8,117.0,6150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2340,740000.0,2013.0,153000.0,5.0,5.0,4325.0,1790.0,1690.0,170.0,14.5,128.0,6000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2344,7980000.0,2024.0,1000.0,5.0,6.0,5218.0,1998.0,1800.0,180.0,5.3,449.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2345,2190000.0,2021.0,27000.0,5.0,5.0,4330.0,1800.0,1609.0,190.0,8.4,150.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2346,2580000.0,2021.0,31000.0,5.0,5.0,4533.0,1848.0,1699.0,186.0,9.7,156.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2348,1530000.0,2017.0,49000.0,5.0,5.0,4419.0,1765.0,1651.0,188.0316455696204,10.178483835005585,126.0,6150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2349,1870000.0,2019.0,91000.0,5.0,5.0,4318.0,1831.0,1662.0,174.0,14.0,122.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2351,3090000.0,2023.0,7000.0,5.0,5.0,4515.0,1870.0,1565.0,188.0316455696204,10.178483835005585,167.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2352,3590000.0,2023.0,1000.0,5.0,5.0,4865.0,1948.0,1695.0,200.0,5.411006711409371,226.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2353,1860000.0,2019.0,71000.0,5.0,5.0,4505.0,1837.0,1670.0,170.0,11.7,122.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2354,3330000.0,2022.0,21000.0,5.0,7.0,4722.0,1860.0,1705.0,195.0,8.5,197.0,5000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2359,2370000.0,2020.0,41000.0,5.0,5.0,4615.0,1846.0,1655.0,180.0,9.0,150.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2362,1700000.0,2021.0,1000.0,5.0,5.0,4318.0,1831.0,1662.0,175.0,13.9,113.0,6150.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2363,2730000.0,2021.0,36000.0,5.0,5.0,4620.0,1846.0,1690.0,195.0,9.0,190.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2364,3440000.0,2023.0,4000.0,5.0,5.0,4865.0,1948.0,1695.0,200.0,5.411006711409371,226.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2365,2950000.0,2021.0,23000.0,5.0,5.0,4615.0,1846.0,1655.0,195.0,10.178483835005585,190.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2366,3540000.0,2024.0,1000.0,5.0,5.0,4865.0,1948.0,1695.0,200.0,5.411006711409371,226.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2367,1870000.0,2020.0,16000.0,5.0,5.0,4620.0,1820.0,1695.0,188.0316455696204,10.178483835005585,142.0,6500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2368,2330000.0,2021.0,15000.0,5.0,5.0,4519.0,1831.0,1694.0,185.0,13.1,149.0,5300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2369,2710000.0,2022.0,17000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2371,2330000.0,2022.0,42000.0,5.0,5.0,4500.0,1842.0,1705.0,186.0,9.8,147.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2372,3610000.0,2023.0,1000.0,5.0,5.0,4705.0,1908.0,1780.0,200.0,8.390163934426235,238.0,6000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2375,2500000.0,2022.0,86000.0,5.0,5.0,4620.0,1846.0,1690.0,195.0,9.0,190.0,5500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2377,4980000.0,2020.0,28000.0,5.0,7.0,5066.0,1923.0,1822.0,190.0,7.648275862068968,201.0,5200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2379,2790000.0,2021.0,11000.0,5.0,5.0,4865.0,1948.0,1695.0,200.0,5.411006711409371,226.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2380,2660000.0,2023.0,20000.0,5.0,5.0,4710.0,1892.0,1715.0,210.0,8.390163934426235,180.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2381,2880000.0,2023.0,1000.0,5.0,5.0,4510.0,1865.0,1650.0,198.0,7.9,181.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2382,2000000.0,2021.0,16000.0,5.0,5.0,4515.0,1870.0,1565.0,205.0,7.6,180.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2385,2700000.0,2023.0,1000.0,4.0,5.0,5310.0,1880.0,1860.0,160.0,11.165384615384625,163.0,3600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2386,2980000.0,2022.0,9000.0,5.0,5.0,4653.0,1886.0,1730.0,200.0,8.4,211.0,6300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2387,1840000.0,2021.0,21000.0,5.0,5.0,4515.0,1870.0,1565.0,205.0,7.6,180.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2389,3370000.0,2023.0,1000.0,5.0,5.0,4865.0,1948.0,1695.0,200.0,5.41100671140937,226.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2390,3640000.0,2023.0,1000.0,5.0,5.0,5190.0,1905.0,1835.0,165.0,11.165384615384625,163.0,3600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2391,2710000.0,2021.0,18000.0,5.0,5.0,4775.0,1885.0,1706.0,185.0,9.8,186.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2392,2300000.0,2019.0,33000.0,5.0,5.0,4600.0,1860.0,1720.0,180.0,11.2,169.0,5600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2393,3140000.0,2022.0,1000.0,5.0,7.0,4923.0,1930.0,1840.0,193.128,5.41100671140937,222.0,5300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2394,3370000.0,2022.0,1000.0,5.0,7.0,4923.0,1930.0,1840.0,193.128,5.41100671140937,222.0,5300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2395,2840000.0,2022.0,21000.0,5.0,7.0,5015.0,1950.0,1780.0,193.128,5.41100671140937,190.0,5000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2397,3790000.0,2023.0,1000.0,5.0,5.0,4865.0,1948.0,1695.0,200.0,5.411006711409369,226.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2398,3920000.0,2022.0,1000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2399,2760000.0,2021.0,24000.0,5.0,5.0,4770.0,1895.0,1689.0,215.0,7.7,238.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2400,1870000.0,2021.0,24000.0,5.0,5.0,4544.0,1831.0,1713.0,200.0,9.1,184.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2401,1110000.0,2018.0,27000.0,4.0,5.0,4572.0,1825.0,1482.0,185.0,10.178483835005585,116.0,6150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2402,1510000.0,2021.0,16000.0,5.0,5.0,4330.0,1800.0,1609.0,190.0,7.9,177.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2403,1370000.0,2021.0,16000.0,5.0,5.0,4330.0,1800.0,1609.0,190.0,7.9,177.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2404,1920000.0,2021.0,33000.0,5.0,5.0,4525.0,1845.0,1615.0,188.0316455696204,10.178483835005585,160.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2405,1580000.0,2020.0,21000.0,5.0,5.0,4710.0,1892.0,1715.0,210.0,10.5,188.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2406,1530000.0,2021.0,23000.0,5.0,5.0,4490.0,1860.0,1580.0,205.0,7.8,180.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2407,1350000.0,2019.0,15000.0,5.0,5.0,4649.0,1830.0,1705.0,180.0,13.5,150.0,6000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2408,1300000.0,2020.0,23000.0,4.0,5.0,4730.0,1820.0,1505.0,180.0,10.17848383500558,128.0,6200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2409,1930000.0,2021.0,21000.0,5.0,7.0,4749.0,1900.0,1720.0,180.0,8.390163934426234,156.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2410,1270000.0,2020.0,14000.0,5.0,5.0,4570.0,1870.0,1720.0,170.0,10.17848383500558,147.0,5200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2411,1770000.0,2021.0,37000.0,5.0,7.0,4706.0,1909.0,1690.0,190.0,7.648275862068967,190.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2412,1430000.0,2019.0,31000.0,5.0,5.0,4330.0,1800.0,1609.0,190.0,8.4,150.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2413,4680000.0,2023.0,11000.0,5.0,7.0,5212.0,1893.0,1823.0,180.0,7.648275862068968,190.0,5000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2414,1890000.0,2021.0,16000.0,5.0,5.0,4515.0,1870.0,1565.0,205.0,10.17848383500558,188.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2415,1850000.0,2021.0,16000.0,5.0,5.0,4605.0,1878.0,1643.0,210.0,6.8,238.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2416,1500000.0,2021.0,16000.0,5.0,5.0,4605.0,1878.0,1643.0,200.0,10.17848383500558,177.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2417,2710000.0,2020.0,36000.0,5.0,5.0,4605.0,1878.0,1643.0,210.0,6.8,238.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2421,5720000.0,2023.0,1000.0,5.0,7.0,5212.0,1893.0,1823.0,200.0,9.8,231.0,5250.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2422,2550000.0,2023.0,1000.0,5.0,5.0,4350.0,1810.0,1615.0,200.0,7.9,181.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2423,2830000.0,2023.0,9000.0,5.0,5.0,4535.0,1870.0,1565.0,205.0,10.17848383500558,188.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2424,4350000.0,2020.0,32000.0,5.0,7.0,5020.0,1960.0,1760.0,172.0,6.5,326.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2425,1560000.0,2019.0,47000.0,5.0,5.0,4335.0,1825.0,1660.0,164.0,14.0,117.0,6000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2426,2640000.0,2023.0,4000.0,5.0,5.0,4500.0,1862.0,1695.0,200.0,8.3,197.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
